symbol,exchange,date,period,strike,out-of-the-money-pcent,call/put,iv,delta,moneyness,normalizediv,matyears
SPX,CBOE,42263,360,1804.12,40,P,0.28896,-0.027207,0.6,0.28896,0.98630137
SPX,CBOE,42263,360,4359.958,45,C,0.141521,0.005035,1.45,0.141521,0.98630137
SPX,CBOE,42263,360,1653.777,45,P,0.304362,-0.016629,0.55,0.304362,0.98630137
SPX,CBOE,42263,360,4510.301,50,C,0.141521,0.002442,1.5,0.141521,0.98630137
SPX,CBOE,42263,360,1503.434,50,P,0.321755,-0.009931,0.5,0.321755,0.98630137
SPX,CBOE,42263,360,4660.645,55,C,0.141521,0.001152,1.55,0.141521,0.98630137
SPX,CBOE,42263,360,1353.09,55,P,0.342638,-0.005922,0.45,0.342638,0.98630137
SPX,CBOE,42263,360,4810.988,60,C,0.141521,0.000531,1.6,0.141521,0.98630137
SPX,CBOE,42263,360,1202.747,60,P,0.368847,-0.003631,0.4,0.368847,0.98630137
SPX,CBOE,42263,720,3010.816,0,C,0.172722,0.548271,1,0.086361,1.97260274
SPX,CBOE,42263,720,3010.816,0,P,0.175839,-0.450863,1,0.0879195,1.97260274
SPX,CBOE,42263,720,3161.357,5,C,0.161132,0.459205,1.05,0.161132,1.97260274
SPX,CBOE,42263,720,2860.275,5,P,0.187263,-0.372012,0.95,0.187263,1.97260274
SPX,CBOE,42263,720,3311.897,10,C,0.150123,0.364441,1.1,0.150123,1.97260274
SPX,CBOE,42263,720,2709.734,10,P,0.198408,-0.30243,0.9,0.198408,1.97260274
SPX,CBOE,42263,720,3462.438,15,C,0.140343,0.270766,1.15,0.140343,1.97260274
SPX,CBOE,42263,720,2559.194,15,P,0.209303,-0.242015,0.85,0.209303,1.97260274
SPX,CBOE,42263,720,3612.979,20,C,0.132758,0.18819,1.2,0.132758,1.97260274
SPX,CBOE,42263,720,2408.653,20,P,0.21986,-0.190235,0.8,0.21986,1.97260274
SPX,CBOE,42263,720,3763.52,25,C,0.127957,0.124703,1.25,0.127957,1.97260274
SPX,CBOE,42263,720,2258.112,25,P,0.230194,-0.146522,0.75,0.230194,1.97260274
SPX,CBOE,42263,720,3914.061,30,C,0.125732,0.081142,1.3,0.125732,1.97260274
SPX,CBOE,42263,720,2107.571,30,P,0.240298,-0.11018,0.7,0.240298,1.97260274
SPX,CBOE,42263,720,4064.602,35,C,0.125663,0.053466,1.35,0.125663,1.97260274
SPX,CBOE,42263,720,1957.03,35,P,0.250417,-0.080655,0.65,0.250417,1.97260274
SPX,CBOE,42263,720,4215.142,40,C,0.127037,0.036199,1.4,0.127037,1.97260274
SPX,CBOE,42263,720,1806.49,40,P,0.260622,-0.057219,0.6,0.260622,1.97260274
SPX,CBOE,42263,720,4365.683,45,C,0.128304,0.024315,1.45,0.128304,1.97260274
SPX,CBOE,42263,720,1655.949,45,P,0.271261,-0.039231,0.55,0.271261,1.97260274
SPX,CBOE,42263,720,4516.224,50,C,0.128304,0.015388,1.5,0.128304,1.97260274
SPX,CBOE,42263,720,1505.408,50,P,0.282785,-0.02596,0.5,0.282785,1.97260274
SPX,CBOE,42263,720,4666.765,55,C,0.128304,0.009593,1.55,0.128304,1.97260274
SPX,CBOE,42263,720,1354.867,55,P,0.295557,-0.016538,0.45,0.295557,1.97260274
SPX,CBOE,42263,720,4817.306,60,C,0.128304,0.0059,1.6,0.128304,1.97260274
SPX,CBOE,42263,720,1204.326,60,P,0.311132,-0.010297,0.4,0.311132,1.97260274
SPX,CBOE,42263,1080,3012.108,0,C,0.173919,0.559453,1,0.0869595,2.95890411
SPX,CBOE,42263,1080,3012.108,0,P,0.178095,-0.43913,1,0.0890475,2.95890411
SPX,CBOE,42263,1080,3162.713,5,C,0.163674,0.487027,1.05,0.163674,2.95890411
SPX,CBOE,42263,1080,2861.503,5,P,0.188174,-0.374367,0.95,0.188174,2.95890411
SPX,CBOE,42263,1080,3313.319,10,C,0.153876,0.409925,1.1,0.153876,2.95890411
SPX,CBOE,42263,1080,2710.897,10,P,0.198182,-0.315786,0.9,0.198182,2.95890411
SPX,CBOE,42263,1080,3463.924,15,C,0.144909,0.331394,1.15,0.144909,2.95890411
SPX,CBOE,42263,1080,2560.292,15,P,0.208108,-0.263373,0.85,0.208108,2.95890411
SPX,CBOE,42263,1080,3614.53,20,C,0.137388,0.256777,1.2,0.137388,2.95890411
SPX,CBOE,42263,1080,2409.687,20,P,0.217839,-0.216855,0.8,0.217839,2.95890411
SPX,CBOE,42263,1080,3765.135,25,C,0.131893,0.192118,1.25,0.131893,2.95890411
SPX,CBOE,42263,1080,2259.081,25,P,0.227439,-0.175941,0.75,0.227439,2.95890411
SPX,CBOE,42263,1080,3915.74,30,C,0.128603,0.141098,1.3,0.128603,2.95890411
SPX,CBOE,42263,1080,2108.476,30,P,0.236906,-0.140293,0.7,0.236906,2.95890411
SPX,CBOE,42263,1080,4066.346,35,C,0.127426,0.103916,1.35,0.127426,2.95890411
SPX,CBOE,42263,1080,1957.87,35,P,0.246427,-0.109685,0.65,0.246427,2.95890411
SPX,CBOE,42263,1080,4216.951,40,C,0.127658,0.077445,1.4,0.127658,2.95890411
SPX,CBOE,42263,1080,1807.265,40,P,0.256192,-0.08387,0.6,0.256192,2.95890411
SPX,CBOE,42263,1080,4367.557,45,C,0.128295,0.057821,1.45,0.128295,2.95890411
SPX,CBOE,42263,1080,1656.66,45,P,0.266179,-0.062437,0.55,0.266179,2.95890411
SPX,CBOE,42263,1080,4518.162,50,C,0.128295,0.042088,1.5,0.128295,2.95890411
SPX,CBOE,42263,1080,1506.054,50,P,0.277079,-0.045264,0.5,0.277079,2.95890411
SPX,CBOE,42263,1080,4668.768,55,C,0.128295,0.03036,1.55,0.128295,2.95890411
SPX,CBOE,42263,1080,1355.449,55,P,0.289084,-0.031839,0.45,0.289084,2.95890411
SPX,CBOE,42263,1080,4819.373,60,C,0.128295,0.021723,1.6,0.128295,2.95890411
SPX,CBOE,42263,1080,1204.843,60,P,0.303705,-0.021944,0.4,0.303705,2.95890411
SPX,CBOE,42262,30,3000.432,0,C,0.1211,0.506924,1,0.06055,0.082191781
SPX,CBOE,42262,30,3000.432,0,P,0.120013,-0.493138,1,0.0600065,0.082191781
SPX,CBOE,42262,30,3150.454,5,C,0.09729,0.041344,1.05,0.09729,0.082191781
SPX,CBOE,42262,30,2850.41,5,P,0.177268,-0.150405,0.95,0.177268,0.082191781
SPX,CBOE,42262,30,3300.475,10,C,0.108177,0.001115,1.1,0.108177,0.082191781
SPX,CBOE,42262,30,2700.389,10,P,0.224174,-0.04731,0.9,0.224174,0.082191781
SPX,CBOE,42262,30,2550.367,15,P,0.271317,-0.016658,0.85,0.271317,0.082191781
SPX,CBOE,42262,30,2400.346,20,P,0.321314,-0.006785,0.8,0.321314,0.082191781
SPX,CBOE,42262,30,2250.324,25,P,0.369447,-0.002811,0.75,0.369447,0.082191781
SPX,CBOE,42262,30,2100.302,30,P,0.369541,-0.000314,0.7,0.369541,0.082191781
SPX,CBOE,42262,30,1950.281,35,P,0.369541,-0.000019,0.65,0.369541,0.082191781
SPX,CBOE,42262,30,1800.259,40,P,0.369541,-0.000001,0.6,0.369541,0.082191781
SPX,CBOE,42262,60,3001.153,0,C,0.134327,0.510765,1,0.0671635,0.164383562
SPX,CBOE,42262,60,3001.153,0,P,0.133481,-0.489304,1,0.0667405,0.164383562
SPX,CBOE,42262,60,3151.211,5,C,0.103115,0.125807,1.05,0.103115,0.164383562
SPX,CBOE,42262,60,2851.096,5,P,0.177347,-0.22689,0.95,0.177347,0.164383562
SPX,CBOE,42262,60,3301.269,10,C,0.109676,0.016942,1.1,0.109676,0.164383562
SPX,CBOE,42262,60,2701.038,10,P,0.214369,-0.104642,0.9,0.214369,0.164383562
SPX,CBOE,42262,60,3451.326,15,C,0.113492,0.001286,1.15,0.113492,0.164383562
SPX,CBOE,42262,60,2550.98,15,P,0.247703,-0.047626,0.85,0.247703,0.164383562
SPX,CBOE,42262,60,3601.384,20,C,0.113492,0.000041,1.2,0.113492,0.164383562
SPX,CBOE,42262,60,2400.923,20,P,0.280448,-0.021733,0.8,0.280448,0.164383562
SPX,CBOE,42262,60,2250.865,25,P,0.316226,-0.010505,0.75,0.316226,0.164383562
SPX,CBOE,42262,60,2100.807,30,P,0.358769,-0.00579,0.7,0.358769,0.164383562
SPX,CBOE,42262,60,1950.75,35,P,0.398756,-0.003023,0.65,0.398756,0.164383562
SPX,CBOE,42262,60,1800.692,40,P,0.444692,-0.001732,0.6,0.444692,0.164383562
SPX,CBOE,42262,60,1650.634,45,P,0.454192,-0.000421,0.55,0.454192,0.164383562
SPX,CBOE,42262,60,1500.577,50,P,0.454192,-0.000058,0.5,0.454192,0.164383562
SPX,CBOE,42262,60,1350.519,55,P,0.454192,-0.000005,0.45,0.454192,0.164383562
SPX,CBOE,42262,90,3001.457,0,C,0.143302,0.514191,1,0.071651,0.246575342
SPX,CBOE,42262,90,3001.457,0,P,0.142479,-0.48589,1,0.0712395,0.246575342
SPX,CBOE,42262,90,3151.529,5,C,0.112523,0.19898,1.05,0.112523,0.246575342
SPX,CBOE,42262,90,2851.384,5,P,0.178928,-0.267059,0.95,0.178928,0.246575342
SPX,CBOE,42262,90,3301.602,10,C,0.108966,0.041422,1.1,0.108966,0.246575342
SPX,CBOE,42262,90,2701.311,10,P,0.209914,-0.143911,0.9,0.209914,0.246575342
SPX,CBOE,42262,90,3451.675,15,C,0.117905,0.00919,1.15,0.117905,0.246575342
SPX,CBOE,42262,90,2551.238,15,P,0.237639,-0.075466,0.85,0.237639,0.246575342
SPX,CBOE,42262,90,3601.748,20,C,0.120406,0.001266,1.2,0.120406,0.246575342
SPX,CBOE,42262,90,2401.165,20,P,0.263402,-0.038243,0.8,0.263402,0.246575342
SPX,CBOE,42262,90,3751.821,25,C,0.120406,0.000107,1.25,0.120406,0.246575342
SPX,CBOE,42262,90,2251.092,25,P,0.289426,-0.01906,0.75,0.289426,0.246575342
SPX,CBOE,42262,90,2101.02,30,P,0.318985,-0.009877,0.7,0.318985,0.246575342
SPX,CBOE,42262,90,1950.947,35,P,0.356074,-0.005789,0.65,0.356074,0.246575342
SPX,CBOE,42262,90,1800.874,40,P,0.395071,-0.003446,0.6,0.395071,0.246575342
SPX,CBOE,42262,90,1650.801,45,P,0.436512,-0.002075,0.55,0.436512,0.246575342
SPX,CBOE,42262,90,1500.728,50,P,0.470065,-0.001013,0.5,0.470065,0.246575342
SPX,CBOE,42262,90,1350.655,55,P,0.503221,-0.000449,0.45,0.503221,0.246575342
SPX,CBOE,42262,90,1200.583,60,P,0.514803,-0.000103,0.4,0.514803,0.246575342
SPX,CBOE,42262,120,3002.658,0,C,0.148627,0.516994,1,0.0743135,0.328767123
SPX,CBOE,42262,120,3002.658,0,P,0.146265,-0.483276,1,0.0731325,0.328767123
SPX,CBOE,42262,120,3152.791,5,C,0.118567,0.247089,1.05,0.118567,0.328767123
SPX,CBOE,42262,120,2852.525,5,P,0.179179,-0.290943,0.95,0.179179,0.328767123
SPX,CBOE,42262,120,3302.924,10,C,0.109103,0.067814,1.1,0.109103,0.328767123
SPX,CBOE,42262,120,2702.392,10,P,0.207337,-0.172152,0.9,0.207337,0.328767123
SPX,CBOE,42262,120,3453.056,15,C,0.116471,0.019728,1.15,0.116471,0.328767123
SPX,CBOE,42262,120,2552.259,15,P,0.231766,-0.09863,0.85,0.231766,0.328767123
SPX,CBOE,42262,120,3603.189,20,C,0.124489,0.005892,1.2,0.124489,0.328767123
SPX,CBOE,42262,120,2402.126,20,P,0.25492,-0.05483,0.8,0.25492,0.328767123
SPX,CBOE,42262,120,3753.322,25,C,0.124489,0.000999,1.25,0.124489,0.328767123
SPX,CBOE,42262,120,2251.993,25,P,0.277822,-0.029675,0.75,0.277822,0.328767123
SPX,CBOE,42262,120,3903.455,30,C,0.124489,0.000136,1.3,0.124489,0.328767123
SPX,CBOE,42262,120,2101.86,30,P,0.301999,-0.015922,0.7,0.301999,0.328767123
SPX,CBOE,42262,120,4053.588,35,C,0.124489,0.000015,1.35,0.124489,0.328767123
SPX,CBOE,42262,120,1951.727,35,P,0.331141,-0.009045,0.65,0.331141,0.328767123
SPX,CBOE,42262,120,4203.721,40,C,0.124489,0.000001,1.4,0.124489,0.328767123
SPX,CBOE,42262,120,1801.595,40,P,0.364834,-0.00544,0.6,0.364834,0.328767123
SPX,CBOE,42262,120,4353.854,45,C,0.124489,0,1.45,0.124489,0.328767123
SPX,CBOE,42262,120,1651.462,45,P,0.400265,-0.003268,0.55,0.400265,0.328767123
SPX,CBOE,42262,120,4503.986,50,C,0.124489,0,1.5,0.124489,0.328767123
SPX,CBOE,42262,120,1501.329,50,P,0.439915,-0.002026,0.5,0.439915,0.328767123
SPX,CBOE,42262,120,4654.119,55,C,0.124489,0,1.55,0.124489,0.328767123
SPX,CBOE,42262,120,1351.196,55,P,0.473922,-0.001055,0.45,0.473922,0.328767123
SPX,CBOE,42262,120,4804.252,60,C,0.124489,0,1.6,0.124489,0.328767123
SPX,CBOE,42262,120,1201.063,60,P,0.479971,-0.000263,0.4,0.479971,0.328767123
SPX,CBOE,42262,150,3003.35,0,C,0.152122,0.519445,1,0.076061,0.410958904
SPX,CBOE,42262,150,3003.35,0,P,0.150121,-0.480811,1,0.0750605,0.410958904
SPX,CBOE,42262,150,3153.517,5,C,0.123211,0.281559,1.05,0.123211,0.410958904
SPX,CBOE,42262,150,2853.182,5,P,0.180191,-0.307903,0.95,0.180191,0.410958904
SPX,CBOE,42262,150,3303.685,10,C,0.109994,0.094018,1.1,0.109994,0.410958904
SPX,CBOE,42262,150,2703.015,10,P,0.206962,-0.194768,0.9,0.206962,0.410958904
SPX,CBOE,42262,150,3453.852,15,C,0.114675,0.031132,1.15,0.114675,0.410958904
SPX,CBOE,42262,150,2552.847,15,P,0.229228,-0.119113,0.85,0.229228,0.410958904
SPX,CBOE,42262,150,3604.02,20,C,0.123856,0.012018,1.2,0.123856,0.410958904
SPX,CBOE,42262,150,2402.68,20,P,0.250632,-0.070894,0.8,0.250632,0.410958904
SPX,CBOE,42262,150,3754.187,25,C,0.127634,0.003612,1.25,0.127634,0.410958904
SPX,CBOE,42262,150,2252.512,25,P,0.271191,-0.040781,0.75,0.271191,0.410958904
SPX,CBOE,42262,150,3904.355,30,C,0.127634,0.000774,1.3,0.127634,0.410958904
SPX,CBOE,42262,150,2102.345,30,P,0.292508,-0.022974,0.7,0.292508,0.410958904
SPX,CBOE,42262,150,4054.522,35,C,0.127634,0.000143,1.35,0.127634,0.410958904
SPX,CBOE,42262,150,1952.177,35,P,0.315079,-0.01275,0.65,0.315079,0.410958904
SPX,CBOE,42262,150,4204.69,40,C,0.127634,0.000023,1.4,0.127634,0.410958904
SPX,CBOE,42262,150,1802.01,40,P,0.342235,-0.007383,0.6,0.342235,0.410958904
SPX,CBOE,42262,150,4354.857,45,C,0.127634,0.000003,1.45,0.127634,0.410958904
SPX,CBOE,42262,150,1651.842,45,P,0.375173,-0.004581,0.55,0.375173,0.410958904
SPX,CBOE,42262,150,4505.025,50,C,0.127634,0,1.5,0.127634,0.410958904
SPX,CBOE,42262,150,1501.675,50,P,0.409902,-0.00281,0.5,0.409902,0.410958904
SPX,CBOE,42262,150,4655.192,55,C,0.127634,0,1.55,0.127634,0.410958904
SPX,CBOE,42262,150,1351.507,55,P,0.444355,-0.001612,0.45,0.444355,0.410958904
SPX,CBOE,42262,150,4805.36,60,C,0.127634,0,1.6,0.127634,0.410958904
SPX,CBOE,42262,150,1201.34,60,P,0.453112,-0.000484,0.4,0.453112,0.410958904
SPX,CBOE,42262,180,3003.698,0,C,0.154672,0.521656,1,0.077336,0.493150685
SPX,CBOE,42262,180,3003.698,0,P,0.154244,-0.478404,1,0.077122,0.493150685
SPX,CBOE,42262,180,3153.883,5,C,0.127226,0.308038,1.05,0.127226,0.493150685
SPX,CBOE,42262,180,2853.513,5,P,0.181922,-0.320831,0.95,0.181922,0.493150685
SPX,CBOE,42262,180,3304.068,10,C,0.111619,0.119649,1.1,0.111619,0.493150685
SPX,CBOE,42262,180,2703.328,10,P,0.206997,-0.212583,0.9,0.206997,0.493150685
SPX,CBOE,42262,180,3454.253,15,C,0.113431,0.043198,1.15,0.113431,0.493150685
SPX,CBOE,42262,180,2553.143,15,P,0.229832,-0.138378,0.85,0.229832,0.493150685
SPX,CBOE,42262,180,3604.438,20,C,0.121985,0.018511,1.2,0.121985,0.493150685
SPX,CBOE,42262,180,2402.958,20,P,0.248402,-0.085903,0.8,0.248402,0.493150685
SPX,CBOE,42262,180,3754.623,25,C,0.128634,0.007653,1.25,0.128634,0.493150685
SPX,CBOE,42262,180,2252.773,25,P,0.267403,-0.051987,0.75,0.267403,0.493150685
SPX,CBOE,42262,180,3904.807,30,C,0.134651,0.003192,1.3,0.134651,0.493150685
SPX,CBOE,42262,180,2102.589,30,P,0.285634,-0.030159,0.7,0.285634,0.493150685
SPX,CBOE,42262,180,4054.992,35,C,0.134651,0.000885,1.35,0.134651,0.493150685
SPX,CBOE,42262,180,1952.404,35,P,0.304986,-0.017069,0.65,0.304986,0.493150685
SPX,CBOE,42262,180,4205.177,40,C,0.134651,0.000223,1.4,0.134651,0.493150685
SPX,CBOE,42262,180,1802.219,40,P,0.327159,-0.009686,0.6,0.327159,0.493150685
SPX,CBOE,42262,180,4355.362,45,C,0.134651,0.000052,1.45,0.134651,0.493150685
SPX,CBOE,42262,180,1652.034,45,P,0.354159,-0.005734,0.55,0.354159,0.493150685
SPX,CBOE,42262,180,4505.547,50,C,0.134651,0.000011,1.5,0.134651,0.493150685
SPX,CBOE,42262,180,1501.849,50,P,0.386829,-0.0036,0.5,0.386829,0.493150685
SPX,CBOE,42262,180,4655.732,55,C,0.134651,0.000002,1.55,0.134651,0.493150685
SPX,CBOE,42262,180,1351.664,55,P,0.419863,-0.002148,0.45,0.419863,0.493150685
SPX,CBOE,42262,180,4805.917,60,C,0.134651,0,1.6,0.134651,0.493150685
SPX,CBOE,42262,180,1201.479,60,P,0.449028,-0.001094,0.4,0.449028,0.493150685
SPX,CBOE,42262,360,3000.111,0,C,0.166677,0.532981,1,0.0833385,0.98630137
SPX,CBOE,42262,360,3000.111,0,P,0.162864,-0.467772,1,0.081432,0.98630137
SPX,CBOE,42262,360,3150.116,5,C,0.145777,0.395652,1.05,0.145777,0.98630137
SPX,CBOE,42262,360,2850.105,5,P,0.18284,-0.354474,0.95,0.18284,0.98630137
SPX,CBOE,42262,360,3300.122,10,C,0.127717,0.245724,1.1,0.127717,0.98630137
SPX,CBOE,42262,360,2700.099,10,P,0.200699,-0.264916,0.9,0.200699,0.98630137
SPX,CBOE,42262,360,3450.127,15,C,0.117522,0.127328,1.15,0.117522,0.98630137
SPX,CBOE,42262,360,2550.094,15,P,0.217051,-0.194421,0.85,0.217051,0.98630137
SPX,CBOE,42262,360,3600.133,20,C,0.11519,0.062203,1.2,0.11519,0.98630137
SPX,CBOE,42262,360,2400.089,20,P,0.23221,-0.139424,0.8,0.23221,0.98630137
SPX,CBOE,42262,360,3750.138,25,C,0.118416,0.032983,1.25,0.118416,0.98630137
SPX,CBOE,42262,360,2250.083,25,P,0.247329,-0.097829,0.75,0.247329,0.98630137
SPX,CBOE,42262,360,3900.144,30,C,0.124224,0.019464,1.3,0.124224,0.98630137
SPX,CBOE,42262,360,2100.077,30,P,0.260781,-0.065947,0.7,0.260781,0.98630137
SPX,CBOE,42262,360,4050.149,35,C,0.13101,0.012497,1.35,0.13101,0.98630137
SPX,CBOE,42262,360,1950.072,35,P,0.276186,-0.043846,0.65,0.276186,0.98630137
SPX,CBOE,42262,360,4200.155,40,C,0.137571,0.008323,1.4,0.137571,0.98630137
SPX,CBOE,42262,360,1800.066,40,P,0.288252,-0.026956,0.6,0.288252,0.98630137
SPX,CBOE,42262,360,4350.161,45,C,0.141755,0.005101,1.45,0.141755,0.98630137
SPX,CBOE,42262,360,1650.061,45,P,0.30286,-0.016257,0.55,0.30286,0.98630137
SPX,CBOE,42262,360,4500.166,50,C,0.141755,0.002479,1.5,0.141755,0.98630137
SPX,CBOE,42262,360,1500.055,50,P,0.320894,-0.009789,0.5,0.320894,0.98630137
SPX,CBOE,42262,360,4650.171,55,C,0.141755,0.001173,1.55,0.141755,0.98630137
SPX,CBOE,42262,360,1350.05,55,P,0.340559,-0.005703,0.45,0.340559,0.98630137
SPX,CBOE,42262,360,4800.177,60,C,0.141755,0.000541,1.6,0.141755,0.98630137
SPX,CBOE,42262,360,1200.044,60,P,0.366668,-0.003484,0.4,0.366668,0.98630137
SPX,CBOE,42262,720,3003.463,0,C,0.172357,0.548169,1,0.0861785,1.97260274
SPX,CBOE,42262,720,3003.463,0,P,0.174227,-0.451311,1,0.0871135,1.97260274
SPX,CBOE,42262,720,3153.636,5,C,0.160522,0.45871,1.05,0.160522,1.97260274
SPX,CBOE,42262,720,2853.29,5,P,0.185776,-0.371817,0.95,0.185776,1.97260274
SPX,CBOE,42262,720,3303.81,10,C,0.149366,0.363382,1.1,0.149366,1.97260274
SPX,CBOE,42262,720,2703.117,10,P,0.197061,-0.301858,0.9,0.197061,1.97260274
SPX,CBOE,42262,720,3453.982,15,C,0.139614,0.269373,1.15,0.139614,1.97260274
SPX,CBOE,42262,720,2552.944,15,P,0.207937,-0.241182,0.85,0.207937,1.97260274
SPX,CBOE,42262,720,3604.156,20,C,0.131954,0.186435,1.2,0.131954,1.97260274
SPX,CBOE,42262,720,2402.771,20,P,0.217913,-0.188856,0.8,0.217913,1.97260274
SPX,CBOE,42262,720,3754.329,25,C,0.127018,0.122693,1.25,0.127018,1.97260274
SPX,CBOE,42262,720,2252.597,25,P,0.228752,-0.145469,0.75,0.228752,1.97260274
SPX,CBOE,42262,720,3904.502,30,C,0.124495,0.078818,1.3,0.124495,1.97260274
SPX,CBOE,42262,720,2102.424,30,P,0.238948,-0.109237,0.7,0.238948,1.97260274
SPX,CBOE,42262,720,4054.675,35,C,0.124561,0.051768,1.35,0.124561,1.97260274
SPX,CBOE,42262,720,1952.251,35,P,0.249183,-0.07988,0.65,0.249183,1.97260274
SPX,CBOE,42262,720,4204.848,40,C,0.125938,0.034852,1.4,0.125938,1.97260274
SPX,CBOE,42262,720,1802.078,40,P,0.259537,-0.056639,0.6,0.259537,1.97260274
SPX,CBOE,42262,720,4355.021,45,C,0.127436,0.023491,1.45,0.127436,1.97260274
SPX,CBOE,42262,720,1651.905,45,P,0.270237,-0.03879,0.55,0.270237,1.97260274
SPX,CBOE,42262,720,4505.195,50,C,0.127436,0.014782,1.5,0.127436,1.97260274
SPX,CBOE,42262,720,1501.732,50,P,0.281349,-0.025487,0.5,0.281349,1.97260274
SPX,CBOE,42262,720,4655.368,55,C,0.127436,0.00916,1.55,0.127436,1.97260274
SPX,CBOE,42262,720,1351.558,55,P,0.294151,-0.016203,0.45,0.294151,1.97260274
SPX,CBOE,42262,720,4805.541,60,C,0.127436,0.005599,1.6,0.127436,1.97260274
SPX,CBOE,42262,720,1201.385,60,P,0.30984,-0.010085,0.4,0.30984,1.97260274
SPX,CBOE,42262,1080,3004.386,0,C,0.17333,0.559253,1,0.086665,2.95890411
SPX,CBOE,42262,1080,3004.386,0,P,0.176365,-0.439717,1,0.0881825,2.95890411
SPX,CBOE,42262,1080,3154.605,5,C,0.162804,0.48636,1.05,0.162804,2.95890411
SPX,CBOE,42262,1080,2854.167,5,P,0.186634,-0.374373,0.95,0.186634,2.95890411
SPX,CBOE,42262,1080,3304.825,10,C,0.152821,0.408606,1.1,0.152821,2.95890411
SPX,CBOE,42262,1080,2703.947,10,P,0.196791,-0.315435,0.9,0.196791,2.95890411
SPX,CBOE,42262,1080,3455.044,15,C,0.143835,0.329544,1.15,0.143835,2.95890411
SPX,CBOE,42262,1080,2553.728,15,P,0.20674,-0.262777,0.85,0.20674,2.95890411
SPX,CBOE,42262,1080,3605.263,20,C,0.136289,0.254473,1.2,0.136289,2.95890411
SPX,CBOE,42262,1080,2403.509,20,P,0.215371,-0.215477,0.8,0.215371,2.95890411
SPX,CBOE,42262,1080,3755.482,25,C,0.130896,0.189847,1.25,0.130896,2.95890411
SPX,CBOE,42262,1080,2253.29,25,P,0.226118,-0.175125,0.75,0.226118,2.95890411
SPX,CBOE,42262,1080,3905.702,30,C,0.127515,0.138639,1.3,0.127515,2.95890411
SPX,CBOE,42262,1080,2103.07,30,P,0.235736,-0.13955,0.7,0.235736,2.95890411
SPX,CBOE,42262,1080,4055.921,35,C,0.126362,0.101688,1.35,0.126362,2.95890411
SPX,CBOE,42262,1080,1952.851,35,P,0.245464,-0.109093,0.65,0.245464,2.95890411
SPX,CBOE,42262,1080,4206.14,40,C,0.126481,0.075253,1.4,0.126481,2.95890411
SPX,CBOE,42262,1080,1802.632,40,P,0.255359,-0.083399,0.6,0.255359,2.95890411
SPX,CBOE,42262,1080,4356.36,45,C,0.127194,0.056047,1.45,0.127194,2.95890411
SPX,CBOE,42262,1080,1652.412,45,P,0.265624,-0.062161,0.55,0.265624,2.95890411
SPX,CBOE,42262,1080,4506.579,50,C,0.127194,0.040597,1.5,0.127194,2.95890411
SPX,CBOE,42262,1080,1502.193,50,P,0.275784,-0.044723,0.5,0.275784,2.95890411
SPX,CBOE,42262,1080,4656.798,55,C,0.127194,0.029135,1.55,0.127194,2.95890411
SPX,CBOE,42262,1080,1351.974,55,P,0.287512,-0.031312,0.45,0.287512,2.95890411
SPX,CBOE,42262,1080,4807.018,60,C,0.127194,0.020736,1.6,0.127194,2.95890411
SPX,CBOE,42262,1080,1201.754,60,P,0.302107,-0.021534,0.4,0.302107,2.95890411
SPX,CBOE,42259,30,3007.366,0,C,0.110619,0.506326,1,0.0553095,0.082191781
SPX,CBOE,42259,30,3007.366,0,P,0.109452,-0.493741,1,0.054726,0.082191781
SPX,CBOE,42259,30,3157.735,5,C,0.09411,0.036338,1.05,0.09411,0.082191781
SPX,CBOE,42259,30,2856.998,5,P,0.167407,-0.137255,0.95,0.167407,0.082191781
SPX,CBOE,42259,30,3308.103,10,C,0.100266,0.000481,1.1,0.100266,0.082191781
SPX,CBOE,42259,30,2706.63,10,P,0.216762,-0.042129,0.9,0.216762,0.082191781
SPX,CBOE,42259,30,2556.261,15,P,0.262279,-0.013941,0.85,0.262279,0.082191781
SPX,CBOE,42259,30,2405.893,20,P,0.306753,-0.004921,0.8,0.306753,0.082191781
SPX,CBOE,42259,30,2255.525,25,P,0.333898,-0.001132,0.75,0.333898,0.082191781
SPX,CBOE,42259,30,2105.156,30,P,0.333898,-0.00008,0.7,0.333898,0.082191781
SPX,CBOE,42259,30,1954.788,35,P,0.333898,-0.000003,0.65,0.333898,0.082191781
SPX,CBOE,42259,30,1804.42,40,P,0.333898,0,0.6,0.333898,0.082191781
SPX,CBOE,42259,60,3008.078,0,C,0.128514,0.510392,1,0.064257,0.164383562
SPX,CBOE,42259,60,3008.078,0,P,0.126975,-0.489732,1,0.0634875,0.164383562
SPX,CBOE,42259,60,3158.482,5,C,0.100292,0.119091,1.05,0.100292,0.164383562
SPX,CBOE,42259,60,2857.674,5,P,0.171533,-0.219965,0.95,0.171533,0.164383562
SPX,CBOE,42259,60,3308.886,10,C,0.107534,0.015222,1.1,0.107534,0.164383562
SPX,CBOE,42259,60,2707.271,10,P,0.209813,-0.10008,0.9,0.209813,0.164383562
SPX,CBOE,42259,60,3459.29,15,C,0.110501,0.000977,1.15,0.110501,0.164383562
SPX,CBOE,42259,60,2556.867,15,P,0.243686,-0.045102,0.85,0.243686,0.164383562
SPX,CBOE,42259,60,3609.694,20,C,0.110501,0.000026,1.2,0.110501,0.164383562
SPX,CBOE,42259,60,2406.463,20,P,0.275947,-0.020162,0.8,0.275947,0.164383562
