symbol,exchange,date,period,strike,out-of-the-money-pcent,call/put,iv,delta,moneyness,normalizediv,matyears
SPX,CBOE,42181,90,2930.112,0,P,0.13989,-0.486147,1,0.069945,0.246575342
SPX,CBOE,42181,90,3076.618,5,C,0.111799,0.197357,1.05,0.111799,0.246575342
SPX,CBOE,42181,90,2783.607,5,P,0.17263,-0.260686,0.95,0.17263,0.246575342
SPX,CBOE,42181,90,3223.124,10,C,0.106832,0.038353,1.1,0.106832,0.246575342
SPX,CBOE,42181,90,2637.101,10,P,0.20244,-0.136022,0.9,0.20244,0.246575342
SPX,CBOE,42181,90,2490.595,15,P,0.230677,-0.069961,0.85,0.230677,0.246575342
SPX,CBOE,42181,90,2344.09,20,P,0.258761,-0.03586,0.8,0.258761,0.246575342
SPX,CBOE,42181,90,2197.584,25,P,0.288718,-0.018841,0.75,0.288718,0.246575342
SPX,CBOE,42181,90,2051.079,30,P,0.320683,-0.010184,0.7,0.320683,0.246575342
SPX,CBOE,42181,90,1904.573,35,P,0.355469,-0.005723,0.65,0.355469,0.246575342
SPX,CBOE,42181,90,1758.068,40,P,0.393441,-0.00334,0.6,0.393441,0.246575342
SPX,CBOE,42181,120,2929.995,0,C,0.147122,0.516822,1,0.073561,0.328767123
SPX,CBOE,42181,120,2929.995,0,P,0.141992,-0.483764,1,0.070996,0.328767123
SPX,CBOE,42181,120,3076.494,5,C,0.118481,0.246917,1.05,0.118481,0.328767123
SPX,CBOE,42181,120,2783.495,5,P,0.172348,-0.284861,0.95,0.172348,0.328767123
SPX,CBOE,42181,120,3222.994,10,C,0.109257,0.068101,1.1,0.109257,0.328767123
SPX,CBOE,42181,120,2636.995,10,P,0.199417,-0.163884,0.9,0.199417,0.328767123
SPX,CBOE,42181,120,2490.496,15,P,0.224831,-0.092564,0.85,0.224831,0.328767123
SPX,CBOE,42181,120,2343.996,20,P,0.249607,-0.051478,0.8,0.249607,0.328767123
SPX,CBOE,42181,120,2197.496,25,P,0.274867,-0.028445,0.75,0.274867,0.328767123
SPX,CBOE,42181,120,2050.996,30,P,0.301146,-0.0157,0.7,0.301146,0.328767123
SPX,CBOE,42181,120,1904.497,35,P,0.330327,-0.008915,0.65,0.330327,0.328767123
SPX,CBOE,42181,120,1757.997,40,P,0.363774,-0.005335,0.6,0.363774,0.328767123
SPX,CBOE,42181,150,2930.977,0,C,0.145851,0.518644,1,0.0729255,0.410958904
SPX,CBOE,42181,150,2930.977,0,P,0.144133,-0.481576,1,0.0720665,0.410958904
SPX,CBOE,42181,150,3077.525,5,C,0.120119,0.275885,1.05,0.120119,0.410958904
SPX,CBOE,42181,150,2784.428,5,P,0.171561,-0.301053,0.95,0.171561,0.410958904
SPX,CBOE,42181,150,3224.074,10,C,0.109178,0.092292,1.1,0.109178,0.410958904
SPX,CBOE,42181,150,2637.879,10,P,0.196532,-0.184257,0.9,0.196532,0.410958904
SPX,CBOE,42181,150,2491.33,15,P,0.219668,-0.110382,0.85,0.219668,0.410958904
SPX,CBOE,42181,150,2344.781,20,P,0.242241,-0.064939,0.8,0.242241,0.410958904
SPX,CBOE,42181,150,2198.233,25,P,0.265139,-0.037741,0.75,0.265139,0.410958904
SPX,CBOE,42181,150,2051.684,30,P,0.288475,-0.021631,0.7,0.288475,0.410958904
SPX,CBOE,42181,150,1905.135,35,P,0.312901,-0.012292,0.65,0.312901,0.410958904
SPX,CBOE,42181,150,1758.586,40,P,0.341384,-0.007271,0.6,0.341384,0.410958904
SPX,CBOE,42181,180,2931.365,0,C,0.146523,0.520516,1,0.0732615,0.493150685
SPX,CBOE,42181,180,2931.365,0,P,0.145062,-0.479689,1,0.072531,0.493150685
SPX,CBOE,42181,180,3077.933,5,C,0.122585,0.300235,1.05,0.122585,0.493150685
SPX,CBOE,42181,180,2784.797,5,P,0.17031,-0.312536,0.95,0.17031,0.493150685
SPX,CBOE,42181,180,3224.502,10,C,0.109926,0.115835,1.1,0.109926,0.493150685
SPX,CBOE,42181,180,2638.229,10,P,0.193461,-0.199487,0.9,0.193461,0.493150685
SPX,CBOE,42181,180,2491.66,15,P,0.215242,-0.124913,0.85,0.215242,0.493150685
SPX,CBOE,42181,180,2345.092,20,P,0.236145,-0.076572,0.8,0.236145,0.493150685
SPX,CBOE,42181,180,2198.524,25,P,0.257237,-0.046201,0.75,0.257237,0.493150685
SPX,CBOE,42181,180,2051.956,30,P,0.278294,-0.027254,0.7,0.278294,0.493150685
SPX,CBOE,42181,180,1905.387,35,P,0.300621,-0.015932,0.65,0.300621,0.493150685
SPX,CBOE,42181,180,1758.819,40,P,0.32584,-0.009467,0.6,0.32584,0.493150685
SPX,CBOE,42181,360,2934.818,0,C,0.151304,0.529945,1,0.075652,0.98630137
SPX,CBOE,42181,360,2934.818,0,P,0.153086,-0.469703,1,0.076543,0.98630137
SPX,CBOE,42181,360,3081.559,5,C,0.132782,0.380544,1.05,0.132782,0.98630137
SPX,CBOE,42181,360,2788.077,5,P,0.171476,-0.34962,0.95,0.171476,0.98630137
SPX,CBOE,42181,360,3228.3,10,C,0.117946,0.225092,1.1,0.117946,0.98630137
SPX,CBOE,42181,360,2641.336,10,P,0.188763,-0.255989,0.9,0.188763,0.98630137
SPX,CBOE,42181,360,2494.596,15,P,0.205168,-0.184196,0.85,0.205168,0.98630137
SPX,CBOE,42181,360,2347.855,20,P,0.221264,-0.130221,0.8,0.221264,0.98630137
SPX,CBOE,42181,360,2201.114,25,P,0.23693,-0.09008,0.75,0.23693,0.98630137
SPX,CBOE,42181,360,2054.373,30,P,0.252459,-0.060818,0.7,0.252459,0.98630137
SPX,CBOE,42181,360,1907.632,35,P,0.268459,-0.04014,0.65,0.268459,0.98630137
SPX,CBOE,42181,360,1760.891,40,P,0.284656,-0.025689,0.6,0.284656,0.98630137
SPX,CBOE,42181,720,2942.948,0,C,0.15855,0.544327,1,0.079275,1.97260274
SPX,CBOE,42181,720,2942.948,0,P,0.169343,-0.452669,1,0.0846715,1.97260274
SPX,CBOE,42181,720,3090.095,5,C,0.148489,0.448413,1.05,0.148489,1.97260274
SPX,CBOE,42181,720,2795.8,5,P,0.17949,-0.370883,0.95,0.17949,1.97260274
SPX,CBOE,42181,720,3237.243,10,C,0.139174,0.348319,1.1,0.139174,1.97260274
SPX,CBOE,42181,720,2648.653,10,P,0.189869,-0.2986,0.9,0.189869,1.97260274
SPX,CBOE,42181,720,2501.506,15,P,0.200317,-0.236279,0.85,0.200317,1.97260274
SPX,CBOE,42181,720,2354.358,20,P,0.210613,-0.183459,0.8,0.210613,1.97260274
SPX,CBOE,42181,720,2207.211,25,P,0.221095,-0.139694,0.75,0.221095,1.97260274
SPX,CBOE,42181,720,2060.063,30,P,0.231539,-0.103943,0.7,0.231539,1.97260274
SPX,CBOE,42181,720,1912.916,35,P,0.241982,-0.075294,0.65,0.241982,1.97260274
SPX,CBOE,42181,720,1765.769,40,P,0.25277,-0.053004,0.6,0.25277,1.97260274
SPX,CBOE,42181,1080,2946.852,0,C,0.160426,0.554871,1,0.080213,2.95890411
SPX,CBOE,42181,1080,2946.852,0,P,0.174388,-0.440388,1,0.087194,2.95890411
SPX,CBOE,42181,1080,3094.194,5,C,0.152659,0.478268,1.05,0.152659,2.95890411
SPX,CBOE,42181,1080,2799.509,5,P,0.182367,-0.374347,0.95,0.182367,2.95890411
SPX,CBOE,42181,1080,3241.537,10,C,0.145331,0.398875,1.1,0.145331,2.95890411
SPX,CBOE,42181,1080,2652.166,10,P,0.190765,-0.313784,0.9,0.190765,2.95890411
SPX,CBOE,42181,1080,2504.824,15,P,0.199451,-0.259385,0.85,0.199451,2.95890411
SPX,CBOE,42181,1080,2357.481,20,P,0.208154,-0.211208,0.8,0.208154,2.95890411
SPX,CBOE,42181,1080,2210.139,25,P,0.216979,-0.169184,0.75,0.216979,2.95890411
SPX,CBOE,42181,1080,2062.796,30,P,0.225984,-0.133088,0.7,0.225984,2.95890411
SPX,CBOE,42181,1080,1915.453,35,P,0.235038,-0.102461,0.65,0.235038,2.95890411
SPX,CBOE,42181,1080,1768.111,40,P,0.244254,-0.076951,0.6,0.244254,2.95890411
SPX,CBOE,42180,30,2916.022,0,C,0.142832,0.508171,1,0.071416,0.082191781
SPX,CBOE,42180,30,2916.022,0,P,0.139593,-0.492014,1,0.0697965,0.082191781
SPX,CBOE,42180,30,3061.823,5,C,0.109573,0.062093,1.05,0.109573,0.082191781
SPX,CBOE,42180,30,2770.221,5,P,0.186698,-0.162292,0.95,0.186698,0.082191781
SPX,CBOE,42180,30,3207.625,10,C,0.135081,0.007308,1.1,0.135081,0.082191781
SPX,CBOE,42180,30,2624.42,10,P,0.23096,-0.052154,0.9,0.23096,0.082191781
SPX,CBOE,42180,30,2478.619,15,P,0.276628,-0.018358,0.85,0.276628,0.082191781
SPX,CBOE,42180,30,2332.818,20,P,0.328643,-0.007858,0.8,0.328643,0.082191781
SPX,CBOE,42180,30,2187.017,25,P,0.385031,-0.003891,0.75,0.385031,0.082191781
SPX,CBOE,42180,30,2041.216,30,P,0.445267,-0.002132,0.7,0.445267,0.082191781
SPX,CBOE,42180,30,1895.415,35,P,0.513329,-0.001347,0.65,0.513329,0.082191781
SPX,CBOE,42180,30,1749.614,40,P,0.555599,-0.000507,0.6,0.555599,0.082191781
SPX,CBOE,42180,60,2916.969,0,C,0.143434,0.511598,1,0.071717,0.164383562
SPX,CBOE,42180,60,2916.969,0,P,0.142993,-0.488437,1,0.0714965,0.164383562
SPX,CBOE,42180,60,3062.817,5,C,0.112089,0.146659,1.05,0.112089,0.164383562
SPX,CBOE,42180,60,2771.12,5,P,0.178924,-0.228637,0.95,0.178924,0.164383562
SPX,CBOE,42180,60,3208.666,10,C,0.111698,0.018674,1.1,0.111698,0.164383562
SPX,CBOE,42180,60,2625.271,10,P,0.21238,-0.102642,0.9,0.21238,0.164383562
SPX,CBOE,42180,60,2479.423,15,P,0.244806,-0.0458,0.85,0.244806,0.164383562
SPX,CBOE,42180,60,2333.575,20,P,0.278582,-0.021072,0.8,0.278582,0.164383562
SPX,CBOE,42180,60,2187.726,25,P,0.315192,-0.010305,0.75,0.315192,0.164383562
SPX,CBOE,42180,60,2041.878,30,P,0.35508,-0.005394,0.7,0.35508,0.164383562
SPX,CBOE,42180,60,1896.029,35,P,0.396869,-0.002911,0.65,0.396869,0.164383562
SPX,CBOE,42180,60,1750.181,40,P,0.43666,-0.00147,0.6,0.43666,0.164383562
SPX,CBOE,42180,90,2917.332,0,C,0.145374,0.514396,1,0.072687,0.246575342
SPX,CBOE,42180,90,2917.332,0,P,0.144066,-0.485733,1,0.072033,0.246575342
SPX,CBOE,42180,90,3063.198,5,C,0.115726,0.206021,1.05,0.115726,0.246575342
SPX,CBOE,42180,90,2771.465,5,P,0.176203,-0.264353,0.95,0.176203,0.246575342
SPX,CBOE,42180,90,3209.065,10,C,0.109883,0.042764,1.1,0.109883,0.246575342
SPX,CBOE,42180,90,2625.599,10,P,0.205464,-0.13925,0.9,0.205464,0.246575342
SPX,CBOE,42180,90,2479.732,15,P,0.233186,-0.071947,0.85,0.233186,0.246575342
SPX,CBOE,42180,90,2333.865,20,P,0.260778,-0.036891,0.8,0.260778,0.246575342
SPX,CBOE,42180,90,2187.999,25,P,0.289235,-0.019001,0.75,0.289235,0.246575342
SPX,CBOE,42180,90,2042.132,30,P,0.319921,-0.010046,0.7,0.319921,0.246575342
SPX,CBOE,42180,90,1896.266,35,P,0.353698,-0.005534,0.65,0.353698,0.246575342
SPX,CBOE,42180,90,1750.399,40,P,0.390553,-0.003157,0.6,0.390553,0.246575342
SPX,CBOE,42180,120,2916.994,0,C,0.15014,0.517167,1,0.07507,0.328767123
SPX,CBOE,42180,120,2916.994,0,P,0.145517,-0.483362,1,0.0727585,0.328767123
SPX,CBOE,42180,120,3062.844,5,C,0.121778,0.253398,1.05,0.121778,0.328767123
SPX,CBOE,42180,120,2771.145,5,P,0.175553,-0.287773,0.95,0.175553,0.328767123
SPX,CBOE,42180,120,3208.694,10,C,0.111848,0.072959,1.1,0.111848,0.328767123
SPX,CBOE,42180,120,2625.295,10,P,0.202317,-0.166961,0.9,0.202317,0.328767123
SPX,CBOE,42180,120,2479.445,15,P,0.227252,-0.094693,0.85,0.227252,0.328767123
SPX,CBOE,42180,120,2333.595,20,P,0.251781,-0.052847,0.8,0.251781,0.328767123
SPX,CBOE,42180,120,2187.746,25,P,0.276755,-0.02923,0.75,0.276755,0.328767123
SPX,CBOE,42180,120,2041.896,30,P,0.302128,-0.015955,0.7,0.302128,0.328767123
SPX,CBOE,42180,120,1896.046,35,P,0.330595,-0.008958,0.65,0.330595,0.328767123
SPX,CBOE,42180,120,1750.197,40,P,0.362832,-0.005242,0.6,0.362832,0.328767123
SPX,CBOE,42180,150,2917.941,0,C,0.148867,0.519029,1,0.0744335,0.410958904
SPX,CBOE,42180,150,2917.941,0,P,0.147413,-0.481157,1,0.0737065,0.410958904
SPX,CBOE,42180,150,3063.838,5,C,0.123207,0.281553,1.05,0.123207,0.410958904
SPX,CBOE,42180,150,2772.044,5,P,0.174575,-0.303525,0.95,0.174575,0.410958904
SPX,CBOE,42180,150,3209.735,10,C,0.111428,0.097047,1.1,0.111428,0.410958904
SPX,CBOE,42180,150,2626.147,10,P,0.199281,-0.187107,0.9,0.199281,0.410958904
SPX,CBOE,42180,150,2480.25,15,P,0.22228,-0.1128,0.85,0.22228,0.410958904
SPX,CBOE,42180,150,2334.353,20,P,0.244847,-0.066791,0.8,0.244847,0.410958904
SPX,CBOE,42180,150,2188.456,25,P,0.26746,-0.038901,0.75,0.26746,0.410958904
SPX,CBOE,42180,150,2042.559,30,P,0.290355,-0.022254,0.7,0.290355,0.410958904
SPX,CBOE,42180,150,1896.661,35,P,0.314441,-0.012615,0.65,0.314441,0.410958904
SPX,CBOE,42180,150,1750.765,40,P,0.34201,-0.007354,0.6,0.34201,0.410958904
SPX,CBOE,42180,180,2918.551,0,C,0.148971,0.520858,1,0.0744855,0.493150685
SPX,CBOE,42180,180,2918.551,0,P,0.148153,-0.479256,1,0.0740765,0.493150685
SPX,CBOE,42180,180,3064.479,5,C,0.125092,0.304505,1.05,0.125092,0.493150685
SPX,CBOE,42180,180,2772.624,5,P,0.173337,-0.314815,0.95,0.173337,0.493150685
SPX,CBOE,42180,180,3210.406,10,C,0.111889,0.120255,1.1,0.111889,0.493150685
SPX,CBOE,42180,180,2626.696,10,P,0.196467,-0.202523,0.9,0.196467,0.493150685
SPX,CBOE,42180,180,2480.769,15,P,0.218089,-0.127616,0.85,0.218089,0.493150685
SPX,CBOE,42180,180,2334.841,20,P,0.239051,-0.078801,0.8,0.239051,0.493150685
SPX,CBOE,42180,180,2188.914,25,P,0.259846,-0.047679,0.75,0.259846,0.493150685
SPX,CBOE,42180,180,2042.986,30,P,0.281057,-0.028337,0.7,0.281057,0.493150685
SPX,CBOE,42180,180,1897.058,35,P,0.303098,-0.016573,0.65,0.303098,0.493150685
SPX,CBOE,42180,180,1751.131,40,P,0.327297,-0.009709,0.6,0.327297,0.493150685
SPX,CBOE,42180,360,2920.941,0,C,0.1539,0.530458,1,0.07695,0.98630137
SPX,CBOE,42180,360,2920.941,0,P,0.155049,-0.469315,1,0.0775245,0.98630137
SPX,CBOE,42180,360,3066.988,5,C,0.13515,0.383464,1.05,0.13515,0.98630137
SPX,CBOE,42180,360,2774.894,5,P,0.173438,-0.350521,0.95,0.173438,0.98630137
SPX,CBOE,42180,360,3213.035,10,C,0.119835,0.229242,1.1,0.119835,0.98630137
SPX,CBOE,42180,360,2628.847,10,P,0.190671,-0.257496,0.9,0.190671,0.98630137
SPX,CBOE,42180,360,2482.8,15,P,0.207076,-0.185906,0.85,0.207076,0.98630137
SPX,CBOE,42180,360,2336.753,20,P,0.223079,-0.131787,0.8,0.223079,0.98630137
SPX,CBOE,42180,360,2190.706,25,P,0.238729,-0.09144,0.75,0.238729,0.98630137
SPX,CBOE,42180,360,2044.659,30,P,0.254483,-0.062069,0.7,0.254483,0.98630137
SPX,CBOE,42180,360,1898.612,35,P,0.270493,-0.041112,0.65,0.270493,0.98630137
SPX,CBOE,42180,360,1752.565,40,P,0.287286,-0.026614,0.6,0.287286,0.98630137
SPX,CBOE,42180,720,2928.573,0,C,0.159757,0.544663,1,0.0798785,1.97260274
SPX,CBOE,42180,720,2928.573,0,P,0.16946,-0.452637,1,0.08473,1.97260274
SPX,CBOE,42180,720,3075.001,5,C,0.149641,0.449446,1.05,0.149641,1.97260274
SPX,CBOE,42180,720,2782.144,5,P,0.17979,-0.370931,0.95,0.17979,1.97260274
SPX,CBOE,42180,720,3221.43,10,C,0.140123,0.349788,1.1,0.140123,1.97260274
SPX,CBOE,42180,720,2635.716,10,P,0.190319,-0.298814,0.9,0.190319,1.97260274
SPX,CBOE,42180,720,2489.287,15,P,0.200791,-0.236596,0.85,0.200791,1.97260274
SPX,CBOE,42180,720,2342.858,20,P,0.211327,-0.184002,0.8,0.211327,1.97260274
SPX,CBOE,42180,720,2196.43,25,P,0.221633,-0.14011,0.75,0.221633,1.97260274
SPX,CBOE,42180,720,2050.001,30,P,0.232086,-0.104341,0.7,0.232086,1.97260274
SPX,CBOE,42180,720,1903.572,35,P,0.242185,-0.075425,0.65,0.242185,1.97260274
SPX,CBOE,42180,720,1757.144,40,P,0.253141,-0.053204,0.6,0.253141,1.97260274
SPX,CBOE,42180,1080,2931.743,0,C,0.161833,0.555349,1,0.0809165,2.95890411
SPX,CBOE,42180,1080,2931.743,0,P,0.174397,-0.440385,1,0.0871985,2.95890411
SPX,CBOE,42180,1080,3078.33,5,C,0.153854,0.479252,1.05,0.153854,2.95890411
SPX,CBOE,42180,1080,2785.156,5,P,0.18252,-0.37435,0.95,0.18252,2.95890411
SPX,CBOE,42180,1080,3224.917,10,C,0.146369,0.400264,1.1,0.146369,2.95890411
SPX,CBOE,42180,1080,2638.569,10,P,0.190983,-0.313848,0.9,0.190983,2.95890411
SPX,CBOE,42180,1080,2491.982,15,P,0.199727,-0.259521,0.85,0.199727,2.95890411
SPX,CBOE,42180,1080,2345.395,20,P,0.208499,-0.21142,0.8,0.208499,2.95890411
SPX,CBOE,42180,1080,2198.807,25,P,0.217393,-0.169464,0.75,0.217393,2.95890411
SPX,CBOE,42180,1080,2052.22,30,P,0.22649,-0.133435,0.7,0.22649,2.95890411
SPX,CBOE,42180,1080,1905.633,35,P,0.235245,-0.102597,0.65,0.235245,2.95890411
SPX,CBOE,42180,1080,1759.046,40,P,0.244526,-0.077112,0.6,0.244526,2.95890411
SPX,CBOE,42179,30,2919.961,0,C,0.142379,0.508142,1,0.0711895,0.082191781
SPX,CBOE,42179,30,2919.961,0,P,0.139755,-0.492008,1,0.0698775,0.082191781
SPX,CBOE,42179,30,3065.959,5,C,0.111784,0.06598,1.05,0.111784,0.082191781
SPX,CBOE,42179,30,2773.963,5,P,0.186038,-0.161484,0.95,0.186038,0.082191781
SPX,CBOE,42179,30,3211.958,10,C,0.12932,0.005352,1.1,0.12932,0.082191781
SPX,CBOE,42179,30,2627.965,10,P,0.229785,-0.05131,0.9,0.229785,0.082191781
SPX,CBOE,42179,30,2481.967,15,P,0.276015,-0.018159,0.85,0.276015,0.082191781
SPX,CBOE,42179,30,2335.969,20,P,0.327023,-0.007613,0.8,0.327023,0.082191781
SPX,CBOE,42179,30,2189.971,25,P,0.384028,-0.003815,0.75,0.384028,0.082191781
SPX,CBOE,42179,30,2043.973,30,P,0.446813,-0.002197,0.7,0.446813,0.082191781
SPX,CBOE,42179,30,1897.975,35,P,0.490615,-0.000865,0.65,0.490615,0.082191781
SPX,CBOE,42179,30,1751.977,40,P,0.490615,-0.000107,0.6,0.490615,0.082191781
SPX,CBOE,42179,60,2920.933,0,C,0.144741,0.511704,1,0.0723705,0.164383562
SPX,CBOE,42179,60,2920.933,0,P,0.143897,-0.488364,1,0.0719485,0.164383562
SPX,CBOE,42179,60,3066.979,5,C,0.114923,0.152961,1.05,0.114923,0.164383562
SPX,CBOE,42179,60,2774.886,5,P,0.179355,-0.229125,0.95,0.179355,0.164383562
SPX,CBOE,42179,60,3213.026,10,C,0.113331,0.02012,1.1,0.113331,0.164383562
SPX,CBOE,42179,60,2628.839,10,P,0.212675,-0.102935,0.9,0.212675,0.164383562
SPX,CBOE,42179,60,2482.793,15,P,0.2461,-0.046608,0.85,0.2461,0.164383562
SPX,CBOE,42179,60,2336.746,20,P,0.28031,-0.021678,0.8,0.28031,0.164383562
SPX,CBOE,42179,60,2190.699,25,P,0.316989,-0.010649,0.75,0.316989,0.164383562
SPX,CBOE,42179,60,2044.653,30,P,0.358198,-0.005726,0.7,0.358198,0.164383562
SPX,CBOE,42179,60,1898.606,35,P,0.400027,-0.003099,0.65,0.400027,0.164383562
SPX,CBOE,42179,60,1752.56,40,P,0.442528,-0.001658,0.6,0.442528,0.164383562
SPX,CBOE,42179,90,2921.389,0,C,0.146241,0.514482,1,0.0731205,0.246575342
SPX,CBOE,42179,90,2921.389,0,P,0.144694,-0.485671,1,0.072347,0.246575342
SPX,CBOE,42179,90,3067.458,5,C,0.117639,0.210115,1.05,0.117639,0.246575342
SPX,CBOE,42179,90,2775.319,5,P,0.176396,-0.264547,0.95,0.176396,0.246575342
SPX,CBOE,42179,90,3213.528,10,C,0.111604,0.045312,1.1,0.111604,0.246575342
SPX,CBOE,42179,90,2629.25,10,P,0.205519,-0.139308,0.9,0.205519,0.246575342
SPX,CBOE,42179,90,2483.18,15,P,0.233751,-0.072394,0.85,0.233751,0.246575342
SPX,CBOE,42179,90,2337.111,20,P,0.26162,-0.037324,0.8,0.26162,0.246575342
SPX,CBOE,42179,90,2191.042,25,P,0.290535,-0.019405,0.75,0.290535,0.246575342
SPX,CBOE,42179,90,2044.972,30,P,0.321836,-0.010396,0.7,0.321836,0.246575342
SPX,CBOE,42179,90,1898.903,35,P,0.355334,-0.005709,0.65,0.355334,0.246575342
SPX,CBOE,42179,90,1752.833,40,P,0.393605,-0.003351,0.6,0.393605,0.246575342
SPX,CBOE,42179,120,2920.678,0,C,0.15056,0.517215,1,0.07528,0.328767123
SPX,CBOE,42179,120,2920.678,0,P,0.145503,-0.483363,1,0.0727515,0.328767123
SPX,CBOE,42179,120,3066.711,5,C,0.122775,0.25531,1.05,0.122775,0.328767123
SPX,CBOE,42179,120,2774.644,5,P,0.175191,-0.287449,0.95,0.175191,0.328767123
SPX,CBOE,42179,120,3212.746,10,C,0.113053,0.07523,1.1,0.113053,0.328767123
SPX,CBOE,42179,120,2628.61,10,P,0.20178,-0.166395,0.9,0.20178,0.328767123
SPX,CBOE,42179,120,2482.576,15,P,0.226866,-0.094355,0.85,0.226866,0.328767123
SPX,CBOE,42179,120,2336.542,20,P,0.251829,-0.052877,0.8,0.251829,0.328767123
SPX,CBOE,42179,120,2190.508,25,P,0.276792,-0.029245,0.75,0.276792,0.328767123
SPX,CBOE,42179,120,2044.474,30,P,0.303003,-0.016184,0.7,0.303003,0.328767123
SPX,CBOE,42179,120,1898.44,35,P,0.330776,-0.008987,0.65,0.330776,0.328767123
SPX,CBOE,42179,120,1752.407,40,P,0.363354,-0.005293,0.6,0.363354,0.328767123
SPX,CBOE,42179,150,2921.655,0,C,0.149142,0.519064,1,0.074571,0.410958904
SPX,CBOE,42179,150,2921.655,0,P,0.147313,-0.48117,1,0.0736565,0.410958904
SPX,CBOE,42179,150,3067.737,5,C,0.123959,0.2829,1.05,0.123959,0.410958904
SPX,CBOE,42179,150,2775.572,5,P,0.174105,-0.303146,0.95,0.174105,0.410958904
SPX,CBOE,42179,150,3213.82,10,C,0.112797,0.099934,1.1,0.112797,0.410958904
SPX,CBOE,42179,150,2629.489,10,P,0.198649,-0.186457,0.9,0.198649,0.410958904
SPX,CBOE,42179,150,2483.407,15,P,0.221715,-0.112279,0.85,0.221715,0.410958904
SPX,CBOE,42179,150,2337.324,20,P,0.244278,-0.066387,0.8,0.244278,0.410958904
SPX,CBOE,42179,150,2191.241,25,P,0.267011,-0.038676,0.75,0.267011,0.410958904
SPX,CBOE,42179,150,2045.158,30,P,0.290183,-0.022196,0.7,0.290183,0.410958904
SPX,CBOE,42179,150,1899.076,35,P,0.314203,-0.012565,0.65,0.314203,0.410958904
SPX,CBOE,42179,150,1752.993,40,P,0.341803,-0.007326,0.6,0.341803,0.410958904
SPX,CBOE,42179,180,2922.294,0,C,0.14904,0.520868,1,0.07452,0.493150685
SPX,CBOE,42179,180,2922.294,0,P,0.148226,-0.479246,1,0.074113,0.493150685
SPX,CBOE,42179,180,3068.409,5,C,0.125709,0.305536,1.05,0.125709,0.493150685
SPX,CBOE,42179,180,2776.179,5,P,0.172914,-0.314502,0.95,0.172914,0.493150685
SPX,CBOE,42179,180,3214.524,10,C,0.113021,0.122786,1.1,0.113021,0.493150685
SPX,CBOE,42179,180,2630.065,10,P,0.195807,-0.201863,0.9,0.195807,0.493150685
SPX,CBOE,42179,180,2483.95,15,P,0.217431,-0.126994,0.85,0.217431,0.493150685
SPX,CBOE,42179,180,2337.835,20,P,0.238478,-0.078363,0.8,0.238478,0.493150685
SPX,CBOE,42179,180,2191.721,25,P,0.259593,-0.047536,0.75,0.259593,0.493150685
SPX,CBOE,42179,180,2045.606,30,P,0.280837,-0.02825,0.7,0.280837,0.493150685
SPX,CBOE,42179,180,1899.491,35,P,0.303075,-0.016567,0.65,0.303075,0.493150685
SPX,CBOE,42179,180,1753.377,40,P,0.327514,-0.009745,0.6,0.327514,0.493150685
SPX,CBOE,42179,360,2924.75,0,C,0.152928,0.529368,1,0.076464,0.98630137
SPX,CBOE,42179,360,2924.75,0,P,0.155321,-0.470145,1,0.0776605,0.98630137
SPX,CBOE,42179,360,3070.987,5,C,0.134465,0.381648,1.05,0.134465,0.98630137
SPX,CBOE,42179,360,2778.512,5,P,0.173506,-0.35129,0.95,0.173506,0.98630137
SPX,CBOE,42179,360,3217.225,10,C,0.119563,0.227776,1.1,0.119563,0.98630137
SPX,CBOE,42179,360,2632.275,10,P,0.190613,-0.258036,0.9,0.190613,0.98630137
SPX,CBOE,42179,360,2486.038,15,P,0.207034,-0.186315,0.85,0.207034,0.98630137
SPX,CBOE,42179,360,2339.8,20,P,0.222947,-0.132004,0.8,0.222947,0.98630137
SPX,CBOE,42179,360,2193.562,25,P,0.238657,-0.091623,0.75,0.238657,0.98630137
SPX,CBOE,42179,360,2047.325,30,P,0.254335,-0.062143,0.7,0.254335,0.98630137
SPX,CBOE,42179,360,1901.087,35,P,0.270016,-0.040996,0.65,0.270016,0.98630137
SPX,CBOE,42179,360,1754.85,40,P,0.286372,-0.026365,0.6,0.286372,0.98630137
SPX,CBOE,42179,720,2932.948,0,C,0.157974,0.544167,1,0.078987,1.97260274
SPX,CBOE,42179,720,2932.948,0,P,0.170824,-0.452257,1,0.085412,1.97260274
SPX,CBOE,42179,720,3079.595,5,C,0.148143,0.448101,1.05,0.148143,1.97260274
SPX,CBOE,42179,720,2786.3,5,P,0.180876,-0.371104,0.95,0.180876,1.97260274
SPX,CBOE,42179,720,3226.243,10,C,0.139018,0.348077,1.1,0.139018,1.97260274
SPX,CBOE,42179,720,2639.653,10,P,0.191155,-0.299209,0.9,0.191155,1.97260274
SPX,CBOE,42179,720,2493.006,15,P,0.201529,-0.237088,0.85,0.201529,1.97260274
SPX,CBOE,42179,720,2346.358,20,P,0.211934,-0.184463,0.8,0.211934,1.97260274
SPX,CBOE,42179,720,2199.711,25,P,0.222431,-0.140724,0.75,0.222431,1.97260274
SPX,CBOE,42179,720,2053.063,30,P,0.233016,-0.105015,0.7,0.233016,1.97260274
SPX,CBOE,42179,720,1906.416,35,P,0.243824,-0.076478,0.65,0.243824,1.97260274
SPX,CBOE,42179,720,1759.769,40,P,0.254771,-0.054082,0.6,0.254771,1.97260274
