symbol,exchange,date,period,strike,out-of-the-money-pcent,call/put,iv,delta,moneyness,normalizediv,matyears
SPX,CBOE,42187,90,3298.828,10,C,0.096802,0.02507,1.1,0.096802,0.246575342
SPX,CBOE,42187,90,2699.041,10,P,0.182371,-0.113383,0.9,0.182371,0.246575342
SPX,CBOE,42187,90,3448.774,15,C,0.107404,0.004745,1.15,0.107404,0.246575342
SPX,CBOE,42187,90,2549.094,15,P,0.213412,-0.056304,0.85,0.213412,0.246575342
SPX,CBOE,42187,90,3598.721,20,C,0.107731,0.000361,1.2,0.107731,0.246575342
SPX,CBOE,42187,90,2399.147,20,P,0.243932,-0.028535,0.8,0.243932,0.246575342
SPX,CBOE,42187,120,2999.863,0,C,0.126514,0.514499,1,0.063257,0.328767123
SPX,CBOE,42187,120,2999.863,0,P,0.120659,-0.486169,1,0.0603295,0.328767123
SPX,CBOE,42187,120,3149.856,5,C,0.097689,0.199633,1.05,0.097689,0.328767123
SPX,CBOE,42187,120,2849.87,5,P,0.153421,-0.265285,0.95,0.153421,0.328767123
SPX,CBOE,42187,120,3299.85,10,C,0.093993,0.040804,1.1,0.093993,0.328767123
SPX,CBOE,42187,120,2699.877,10,P,0.182391,-0.144615,0.9,0.182391,0.328767123
SPX,CBOE,42187,120,3449.843,15,C,0.093993,0.00514,1.15,0.093993,0.328767123
SPX,CBOE,42187,120,2549.884,15,P,0.209356,-0.078691,0.85,0.209356,0.328767123
SPX,CBOE,42187,120,3599.836,20,C,0.093993,0.000395,1.2,0.093993,0.328767123
SPX,CBOE,42187,120,2399.891,20,P,0.235732,-0.04285,0.8,0.235732,0.328767123
SPX,CBOE,42186,30,2977.615,0,C,0.109174,0.506243,1,0.054587,0.082191781
SPX,CBOE,42186,30,2977.615,0,P,0.104132,-0.494045,1,0.052066,0.082191781
SPX,CBOE,42186,30,3126.495,5,C,0.091183,0.031918,1.05,0.091183,0.082191781
SPX,CBOE,42186,30,2828.734,5,P,0.158521,-0.12479,0.95,0.158521,0.082191781
SPX,CBOE,42186,30,3275.376,10,C,0.111998,0.001577,1.1,0.111998,0.082191781
SPX,CBOE,42186,30,2679.853,10,P,0.209843,-0.037422,0.9,0.209843,0.082191781
SPX,CBOE,42186,30,3424.257,15,C,0.111998,0.000007,1.15,0.111998,0.082191781
SPX,CBOE,42186,30,2530.972,15,P,0.260367,-0.013395,0.85,0.260367,0.082191781
SPX,CBOE,42186,30,3573.137,20,C,0.111998,0,1.2,0.111998,0.082191781
SPX,CBOE,42186,30,2382.092,20,P,0.31183,-0.005531,0.8,0.31183,0.082191781
SPX,CBOE,42186,60,2978.692,0,C,0.114289,0.509242,1,0.0571445,0.164383562
SPX,CBOE,42186,60,2978.692,0,P,0.113293,-0.490838,1,0.0566465,0.164383562
SPX,CBOE,42186,60,3127.627,5,C,0.08766,0.087707,1.05,0.08766,0.164383562
SPX,CBOE,42186,60,2829.758,5,P,0.154147,-0.197114,0.95,0.154147,0.164383562
SPX,CBOE,42186,60,3276.562,10,C,0.10277,0.011708,1.1,0.10277,0.164383562
SPX,CBOE,42186,60,2680.823,10,P,0.191172,-0.081044,0.9,0.191172,0.164383562
SPX,CBOE,42186,60,3425.496,15,C,0.106591,0.000658,1.15,0.106591,0.164383562
SPX,CBOE,42186,60,2531.889,15,P,0.227576,-0.035342,0.85,0.227576,0.164383562
SPX,CBOE,42186,60,3574.431,20,C,0.106591,0.000014,1.2,0.106591,0.164383562
SPX,CBOE,42186,60,2382.954,20,P,0.264491,-0.016402,0.8,0.264491,0.164383562
SPX,CBOE,42186,90,2978.085,0,C,0.120136,0.514441,1,0.060068,0.246575342
SPX,CBOE,42186,90,2978.085,0,P,0.116678,-0.485826,1,0.058339,0.246575342
SPX,CBOE,42186,90,3126.989,5,C,0.090966,0.147061,1.05,0.090966,0.246575342
SPX,CBOE,42186,90,2829.18,5,P,0.15282,-0.236103,0.95,0.15282,0.246575342
SPX,CBOE,42186,90,3275.893,10,C,0.097198,0.026025,1.1,0.097198,0.246575342
SPX,CBOE,42186,90,2680.276,10,P,0.184866,-0.115499,0.9,0.184866,0.246575342
SPX,CBOE,42186,90,3424.797,15,C,0.109707,0.005682,1.15,0.109707,0.246575342
SPX,CBOE,42186,90,2531.372,15,P,0.215069,-0.057198,0.85,0.215069,0.246575342
SPX,CBOE,42186,90,3573.702,20,C,0.109707,0.000462,1.2,0.109707,0.246575342
SPX,CBOE,42186,90,2382.468,20,P,0.245263,-0.028964,0.8,0.245263,0.246575342
SPX,CBOE,42186,120,2979.083,0,C,0.127442,0.514573,1,0.063721,0.328767123
SPX,CBOE,42186,120,2979.083,0,P,0.121659,-0.486088,1,0.0608295,0.328767123
SPX,CBOE,42186,120,3128.037,5,C,0.096658,0.196931,1.05,0.096658,0.328767123
SPX,CBOE,42186,120,2830.128,5,P,0.154696,-0.266764,0.95,0.154696,0.328767123
SPX,CBOE,42186,120,3276.991,10,C,0.097318,0.046464,1.1,0.097318,0.328767123
SPX,CBOE,42186,120,2681.174,10,P,0.183032,-0.14539,0.9,0.183032,0.328767123
SPX,CBOE,42186,120,3425.945,15,C,0.107527,0.012674,1.15,0.107527,0.328767123
SPX,CBOE,42186,120,2532.22,15,P,0.210675,-0.079894,0.85,0.210675,0.328767123
SPX,CBOE,42186,120,3574.899,20,C,0.113271,0.002762,1.2,0.113271,0.328767123
SPX,CBOE,42186,120,2383.266,20,P,0.237214,-0.043763,0.8,0.237214,0.328767123
SPX,CBOE,42185,30,2965.975,0,C,0.119675,0.506846,1,0.0598375,0.082191781
SPX,CBOE,42185,30,2965.975,0,P,0.114282,-0.493462,1,0.057141,0.082191781
SPX,CBOE,42185,30,3114.274,5,C,0.096634,0.040296,1.05,0.096634,0.082191781
SPX,CBOE,42185,30,2817.677,5,P,0.16722,-0.136997,0.95,0.16722,0.082191781
SPX,CBOE,42185,30,3262.573,10,C,0.123271,0.00369,1.1,0.123271,0.082191781
SPX,CBOE,42185,30,2669.378,10,P,0.216291,-0.041803,0.9,0.216291,0.082191781
SPX,CBOE,42185,30,3410.872,15,C,0.123271,0.000041,1.15,0.123271,0.082191781
SPX,CBOE,42185,30,2521.079,15,P,0.266094,-0.01506,0.85,0.266094,0.082191781
SPX,CBOE,42185,30,3559.171,20,C,0.123271,0,1.2,0.123271,0.082191781
SPX,CBOE,42185,30,2372.78,20,P,0.31853,-0.006401,0.8,0.31853,0.082191781
SPX,CBOE,42185,60,2966.939,0,C,0.124156,0.51004,1,0.062078,0.164383562
SPX,CBOE,42185,60,2966.939,0,P,0.122458,-0.490097,1,0.061229,0.164383562
SPX,CBOE,42185,60,3115.286,5,C,0.094415,0.104662,1.05,0.094415,0.164383562
SPX,CBOE,42185,60,2818.592,5,P,0.16184,-0.207674,0.95,0.16184,0.164383562
SPX,CBOE,42185,60,3263.633,10,C,0.105135,0.013392,1.1,0.105135,0.164383562
SPX,CBOE,42185,60,2670.245,10,P,0.197445,-0.087523,0.9,0.197445,0.164383562
SPX,CBOE,42185,60,3411.98,15,C,0.110182,0.000947,1.15,0.110182,0.164383562
SPX,CBOE,42185,60,2521.898,15,P,0.232646,-0.038352,0.85,0.232646,0.164383562
SPX,CBOE,42185,60,3560.327,20,C,0.110182,0.000025,1.2,0.110182,0.164383562
SPX,CBOE,42185,60,2373.551,20,P,0.269509,-0.018007,0.8,0.269509,0.164383562
SPX,CBOE,42185,90,2966.503,0,C,0.128829,0.512758,1,0.0644145,0.246575342
SPX,CBOE,42185,90,2966.503,0,P,0.125279,-0.487593,1,0.0626395,0.246575342
SPX,CBOE,42185,90,3114.828,5,C,0.097828,0.163522,1.05,0.097828,0.246575342
SPX,CBOE,42185,90,2818.177,5,P,0.160261,-0.246879,0.95,0.160261,0.246575342
SPX,CBOE,42185,90,3263.153,10,C,0.098936,0.027716,1.1,0.098936,0.246575342
SPX,CBOE,42185,90,2669.852,10,P,0.190608,-0.122923,0.9,0.190608,0.246575342
SPX,CBOE,42185,90,3411.478,15,C,0.111618,0.006317,1.15,0.111618,0.246575342
SPX,CBOE,42185,90,2521.527,15,P,0.219123,-0.060808,0.85,0.219123,0.246575342
SPX,CBOE,42185,90,3559.803,20,C,0.111618,0.000554,1.2,0.111618,0.246575342
SPX,CBOE,42185,90,2373.202,20,P,0.248431,-0.030705,0.8,0.248431,0.246575342
SPX,CBOE,42185,120,2967.199,0,C,0.135355,0.515477,1,0.0676775,0.328767123
SPX,CBOE,42185,120,2967.199,0,P,0.130001,-0.485135,1,0.0650005,0.328767123
SPX,CBOE,42185,120,3115.559,5,C,0.105271,0.218245,1.05,0.105271,0.328767123
SPX,CBOE,42185,120,2818.839,5,P,0.161573,-0.274257,0.95,0.161573,0.328767123
SPX,CBOE,42185,120,3263.919,10,C,0.1003,0.051708,1.1,0.1003,0.328767123
SPX,CBOE,42185,120,2670.479,10,P,0.189019,-0.152368,0.9,0.189019,0.328767123
SPX,CBOE,42185,120,3412.279,15,C,0.109878,0.014376,1.15,0.109878,0.328767123
SPX,CBOE,42185,120,2522.119,15,P,0.214268,-0.08314,0.85,0.214268,0.328767123
SPX,CBOE,42185,120,3560.639,20,C,0.116166,0.003426,1.2,0.116166,0.328767123
SPX,CBOE,42185,120,2373.759,20,P,0.239566,-0.045212,0.8,0.239566,0.328767123
SPX,CBOE,42182,30,2942.377,0,C,0.147091,0.508411,1,0.0735455,0.082191781
SPX,CBOE,42182,30,2942.377,0,P,0.11269,-0.493556,1,0.056345,0.082191781
SPX,CBOE,42182,30,3089.495,5,C,0.108126,0.059565,1.05,0.108126,0.082191781
SPX,CBOE,42182,30,2795.258,5,P,0.168774,-0.139121,0.95,0.168774,0.082191781
SPX,CBOE,42182,30,3236.615,10,C,0.135482,0.007458,1.1,0.135482,0.082191781
SPX,CBOE,42182,30,2648.139,10,P,0.217049,-0.042327,0.9,0.217049,0.082191781
SPX,CBOE,42182,30,3383.733,15,C,0.136755,0.000196,1.15,0.136755,0.082191781
SPX,CBOE,42182,30,2501.02,15,P,0.267289,-0.015419,0.85,0.267289,0.082191781
SPX,CBOE,42182,30,3530.852,20,C,0.136755,0.000002,1.2,0.136755,0.082191781
SPX,CBOE,42182,30,2353.901,20,P,0.323794,-0.007138,0.8,0.323794,0.082191781
SPX,CBOE,42182,60,2943.322,0,C,0.146145,0.511818,1,0.0730725,0.164383562
SPX,CBOE,42182,60,2943.322,0,P,0.123658,-0.49,1,0.061829,0.164383562
SPX,CBOE,42182,60,3090.488,5,C,0.108679,0.138906,1.05,0.108679,0.164383562
SPX,CBOE,42182,60,2796.156,5,P,0.1648,-0.211543,0.95,0.1648,0.164383562
SPX,CBOE,42182,60,3237.654,10,C,0.110091,0.017301,1.1,0.110091,0.164383562
SPX,CBOE,42182,60,2648.99,10,P,0.200333,-0.090484,0.9,0.200333,0.164383562
SPX,CBOE,42182,60,3384.82,15,C,0.124082,0.002953,1.15,0.124082,0.164383562
SPX,CBOE,42182,60,2501.824,15,P,0.234969,-0.039752,0.85,0.234969,0.164383562
SPX,CBOE,42182,60,3531.987,20,C,0.124082,0.00016,1.2,0.124082,0.164383562
SPX,CBOE,42182,60,2354.658,20,P,0.271418,-0.018635,0.8,0.271418,0.164383562
SPX,CBOE,42182,90,2943.122,0,C,0.147354,0.514592,1,0.073677,0.246575342
SPX,CBOE,42182,90,2943.122,0,P,0.12703,-0.48742,1,0.063515,0.246575342
SPX,CBOE,42182,90,3090.278,5,C,0.112153,0.198151,1.05,0.112153,0.246575342
SPX,CBOE,42182,90,2795.966,5,P,0.163149,-0.250267,0.95,0.163149,0.246575342
SPX,CBOE,42182,90,3237.434,10,C,0.105268,0.036151,1.1,0.105268,0.246575342
SPX,CBOE,42182,90,2648.81,10,P,0.193682,-0.126397,0.9,0.193682,0.246575342
SPX,CBOE,42182,90,3384.59,15,C,0.118867,0.009685,1.15,0.118867,0.246575342
SPX,CBOE,42182,90,2501.654,15,P,0.222081,-0.063148,0.85,0.222081,0.246575342
SPX,CBOE,42182,90,3531.747,20,C,0.120698,0.001297,1.2,0.120698,0.246575342
SPX,CBOE,42182,90,2354.498,20,P,0.250275,-0.031608,0.8,0.250275,0.246575342
SPX,CBOE,42182,120,2943.099,0,C,0.151675,0.517342,1,0.0758375,0.328767123
SPX,CBOE,42182,120,2943.099,0,P,0.130871,-0.485035,1,0.0654355,0.328767123
SPX,CBOE,42182,120,3090.254,5,C,0.119079,0.248111,1.05,0.119079,0.328767123
SPX,CBOE,42182,120,2795.944,5,P,0.16366,-0.276415,0.95,0.16366,0.328767123
SPX,CBOE,42182,120,3237.409,10,C,0.107843,0.065465,1.1,0.107843,0.328767123
SPX,CBOE,42182,120,2648.789,10,P,0.191868,-0.155599,0.9,0.191868,0.328767123
SPX,CBOE,42182,120,3384.564,15,C,0.114769,0.018268,1.15,0.114769,0.328767123
SPX,CBOE,42182,120,2501.635,15,P,0.217052,-0.085643,0.85,0.217052,0.328767123
SPX,CBOE,42182,120,3531.719,20,C,0.125267,0.006167,1.2,0.125267,0.328767123
SPX,CBOE,42182,120,2354.479,20,P,0.241969,-0.046701,0.8,0.241969,0.328767123
SPX,CBOE,42181,30,2929.026,0,C,0.137295,0.507851,1,0.0686475,0.082191781
SPX,CBOE,42181,30,2929.026,0,P,0.132715,-0.492411,1,0.0663575,0.082191781
SPX,CBOE,42181,30,3075.478,5,C,0.105619,0.055227,1.05,0.105619,0.082191781
SPX,CBOE,42181,30,2782.575,5,P,0.181326,-0.155603,0.95,0.181326,0.082191781
SPX,CBOE,42181,30,3221.929,10,C,0.136171,0.00772,1.1,0.136171,0.082191781
SPX,CBOE,42181,30,2636.124,10,P,0.226826,-0.049193,0.9,0.226826,0.082191781
SPX,CBOE,42181,30,3368.38,15,C,0.144674,0.000406,1.15,0.144674,0.082191781
SPX,CBOE,42181,30,2489.672,15,P,0.27345,-0.017332,0.85,0.27345,0.082191781
SPX,CBOE,42181,30,3514.832,20,C,0.144674,0.000006,1.2,0.144674,0.082191781
SPX,CBOE,42181,30,2343.221,20,P,0.326983,-0.007607,0.8,0.326983,0.082191781
SPX,CBOE,42181,60,2930.007,0,C,0.139413,0.511273,1,0.0697065,0.164383562
SPX,CBOE,42181,60,2930.007,0,P,0.138188,-0.488826,1,0.069094,0.164383562
SPX,CBOE,42181,60,3076.508,5,C,0.107608,0.136432,1.05,0.107608,0.164383562
SPX,CBOE,42181,60,2783.507,5,P,0.175162,-0.224295,0.95,0.175162,0.164383562
SPX,CBOE,42181,60,3223.008,10,C,0.110307,0.017483,1.1,0.110307,0.164383562
SPX,CBOE,42181,60,2637.007,10,P,0.209479,-0.099746,0.9,0.209479,0.164383562
SPX,CBOE,42181,60,3369.508,15,C,0.130466,0.004452,1.15,0.130466,0.164383562
SPX,CBOE,42181,60,2490.506,15,P,0.242954,-0.044648,0.85,0.242954,0.164383562
SPX,CBOE,42181,60,3516.009,20,C,0.132694,0.000387,1.2,0.132694,0.164383562
SPX,CBOE,42181,60,2344.006,20,P,0.277736,-0.020778,0.8,0.277736,0.164383562
SPX,CBOE,42181,90,2930.112,0,C,0.142267,0.514089,1,0.0711335,0.246575342
SPX,CBOE,42181,90,2930.112,0,P,0.13989,-0.486147,1,0.069945,0.246575342
SPX,CBOE,42181,90,3076.618,5,C,0.111799,0.197357,1.05,0.111799,0.246575342
SPX,CBOE,42181,90,2783.607,5,P,0.17263,-0.260686,0.95,0.17263,0.246575342
SPX,CBOE,42181,90,3223.124,10,C,0.106832,0.038353,1.1,0.106832,0.246575342
SPX,CBOE,42181,90,2637.101,10,P,0.20244,-0.136022,0.9,0.20244,0.246575342
SPX,CBOE,42181,90,3369.629,15,C,0.119663,0.010106,1.15,0.119663,0.246575342
SPX,CBOE,42181,90,2490.595,15,P,0.230677,-0.069961,0.85,0.230677,0.246575342
SPX,CBOE,42181,90,3516.135,20,C,0.128144,0.002302,1.2,0.128144,0.246575342
SPX,CBOE,42181,90,2344.09,20,P,0.258761,-0.03586,0.8,0.258761,0.246575342
SPX,CBOE,42181,120,2929.995,0,C,0.147122,0.516822,1,0.073561,0.328767123
SPX,CBOE,42181,120,2929.995,0,P,0.141992,-0.483764,1,0.070996,0.328767123
SPX,CBOE,42181,120,3076.494,5,C,0.118481,0.246917,1.05,0.118481,0.328767123
SPX,CBOE,42181,120,2783.495,5,P,0.172348,-0.284861,0.95,0.172348,0.328767123
SPX,CBOE,42181,120,3222.994,10,C,0.109257,0.068101,1.1,0.109257,0.328767123
SPX,CBOE,42181,120,2636.995,10,P,0.199417,-0.163884,0.9,0.199417,0.328767123
SPX,CBOE,42181,120,3369.494,15,C,0.116554,0.0198,1.15,0.116554,0.328767123
SPX,CBOE,42181,120,2490.496,15,P,0.224831,-0.092564,0.85,0.224831,0.328767123
SPX,CBOE,42181,120,3515.994,20,C,0.127677,0.007066,1.2,0.127677,0.328767123
SPX,CBOE,42181,120,2343.996,20,P,0.249607,-0.051478,0.8,0.249607,0.328767123
SPX,CBOE,42180,30,2916.022,0,C,0.142832,0.508171,1,0.071416,0.082191781
SPX,CBOE,42180,30,2916.022,0,P,0.139593,-0.492014,1,0.0697965,0.082191781
SPX,CBOE,42180,30,3061.823,5,C,0.109573,0.062093,1.05,0.109573,0.082191781
SPX,CBOE,42180,30,2770.221,5,P,0.186698,-0.162292,0.95,0.186698,0.082191781
SPX,CBOE,42180,30,3207.625,10,C,0.135081,0.007308,1.1,0.135081,0.082191781
SPX,CBOE,42180,30,2624.42,10,P,0.23096,-0.052154,0.9,0.23096,0.082191781
SPX,CBOE,42180,30,3353.426,15,C,0.146514,0.000473,1.15,0.146514,0.082191781
SPX,CBOE,42180,30,2478.619,15,P,0.276628,-0.018358,0.85,0.276628,0.082191781
SPX,CBOE,42180,30,3499.227,20,C,0.146514,0.000008,1.2,0.146514,0.082191781
SPX,CBOE,42180,30,2332.818,20,P,0.328643,-0.007858,0.8,0.328643,0.082191781
SPX,CBOE,42180,60,2916.969,0,C,0.143434,0.511598,1,0.071717,0.164383562
SPX,CBOE,42180,60,2916.969,0,P,0.142993,-0.488437,1,0.0714965,0.164383562
SPX,CBOE,42180,60,3062.817,5,C,0.112089,0.146659,1.05,0.112089,0.164383562
SPX,CBOE,42180,60,2771.12,5,P,0.178924,-0.228637,0.95,0.178924,0.164383562
SPX,CBOE,42180,60,3208.666,10,C,0.111698,0.018674,1.1,0.111698,0.164383562
SPX,CBOE,42180,60,2625.271,10,P,0.21238,-0.102642,0.9,0.21238,0.164383562
SPX,CBOE,42180,60,3354.514,15,C,0.129744,0.004262,1.15,0.129744,0.164383562
SPX,CBOE,42180,60,2479.423,15,P,0.244806,-0.0458,0.85,0.244806,0.164383562
SPX,CBOE,42180,60,3500.362,20,C,0.131672,0.000351,1.2,0.131672,0.164383562
SPX,CBOE,42180,60,2333.575,20,P,0.278582,-0.021072,0.8,0.278582,0.164383562
SPX,CBOE,42180,90,2917.332,0,C,0.145374,0.514396,1,0.072687,0.246575342
SPX,CBOE,42180,90,2917.332,0,P,0.144066,-0.485733,1,0.072033,0.246575342
SPX,CBOE,42180,90,3063.198,5,C,0.115726,0.206021,1.05,0.115726,0.246575342
SPX,CBOE,42180,90,2771.465,5,P,0.176203,-0.264353,0.95,0.176203,0.246575342
SPX,CBOE,42180,90,3209.065,10,C,0.109883,0.042764,1.1,0.109883,0.246575342
SPX,CBOE,42180,90,2625.599,10,P,0.205464,-0.13925,0.9,0.205464,0.246575342
SPX,CBOE,42180,90,3354.931,15,C,0.120795,0.010722,1.15,0.120795,0.246575342
SPX,CBOE,42180,90,2479.732,15,P,0.233186,-0.071947,0.85,0.233186,0.246575342
SPX,CBOE,42180,90,3500.798,20,C,0.129978,0.002615,1.2,0.129978,0.246575342
SPX,CBOE,42180,90,2333.865,20,P,0.260778,-0.036891,0.8,0.260778,0.246575342
SPX,CBOE,42180,120,2916.994,0,C,0.15014,0.517167,1,0.07507,0.328767123
SPX,CBOE,42180,120,2916.994,0,P,0.145517,-0.483362,1,0.0727585,0.328767123
SPX,CBOE,42180,120,3062.844,5,C,0.121778,0.253398,1.05,0.121778,0.328767123
SPX,CBOE,42180,120,2771.145,5,P,0.175553,-0.287773,0.95,0.175553,0.328767123
SPX,CBOE,42180,120,3208.694,10,C,0.111848,0.072959,1.1,0.111848,0.328767123
SPX,CBOE,42180,120,2625.295,10,P,0.202317,-0.166961,0.9,0.202317,0.328767123
SPX,CBOE,42180,120,3354.543,15,C,0.118609,0.021636,1.15,0.118609,0.328767123
SPX,CBOE,42180,120,2479.445,15,P,0.227252,-0.094693,0.85,0.227252,0.328767123
SPX,CBOE,42180,120,3500.393,20,C,0.130134,0.008061,1.2,0.130134,0.328767123
SPX,CBOE,42180,120,2333.595,20,P,0.251781,-0.052847,0.8,0.251781,0.328767123
SPX,CBOE,42179,30,2919.961,0,C,0.142379,0.508142,1,0.0711895,0.082191781
SPX,CBOE,42179,30,2919.961,0,P,0.139755,-0.492008,1,0.0698775,0.082191781
SPX,CBOE,42179,30,3065.959,5,C,0.111784,0.06598,1.05,0.111784,0.082191781
SPX,CBOE,42179,30,2773.963,5,P,0.186038,-0.161484,0.95,0.186038,0.082191781
SPX,CBOE,42179,30,3211.958,10,C,0.12932,0.005352,1.1,0.12932,0.082191781
SPX,CBOE,42179,30,2627.965,10,P,0.229785,-0.05131,0.9,0.229785,0.082191781
SPX,CBOE,42179,30,3357.956,15,C,0.130973,0.000106,1.15,0.130973,0.082191781
SPX,CBOE,42179,30,2481.967,15,P,0.276015,-0.018159,0.85,0.276015,0.082191781
SPX,CBOE,42179,30,3503.954,20,C,0.130973,0.000001,1.2,0.130973,0.082191781
SPX,CBOE,42179,30,2335.969,20,P,0.327023,-0.007613,0.8,0.327023,0.082191781
SPX,CBOE,42179,60,2920.933,0,C,0.144741,0.511704,1,0.0723705,0.164383562
SPX,CBOE,42179,60,2920.933,0,P,0.143897,-0.488364,1,0.0719485,0.164383562
SPX,CBOE,42179,60,3066.979,5,C,0.114923,0.152961,1.05,0.114923,0.164383562
SPX,CBOE,42179,60,2774.886,5,P,0.179355,-0.229125,0.95,0.179355,0.164383562
SPX,CBOE,42179,60,3213.026,10,C,0.113331,0.02012,1.1,0.113331,0.164383562
SPX,CBOE,42179,60,2628.839,10,P,0.212675,-0.102935,0.9,0.212675,0.164383562
SPX,CBOE,42179,60,3359.073,15,C,0.128853,0.004035,1.15,0.128853,0.164383562
SPX,CBOE,42179,60,2482.793,15,P,0.2461,-0.046608,0.85,0.2461,0.164383562
SPX,CBOE,42179,60,3505.119,20,C,0.132944,0.000396,1.2,0.132944,0.164383562
SPX,CBOE,42179,60,2336.746,20,P,0.28031,-0.021678,0.8,0.28031,0.164383562
SPX,CBOE,42179,90,2921.389,0,C,0.146241,0.514482,1,0.0731205,0.246575342
SPX,CBOE,42179,90,2921.389,0,P,0.144694,-0.485671,1,0.072347,0.246575342
SPX,CBOE,42179,90,3067.458,5,C,0.117639,0.210115,1.05,0.117639,0.246575342
SPX,CBOE,42179,90,2775.319,5,P,0.176396,-0.264547,0.95,0.176396,0.246575342
SPX,CBOE,42179,90,3213.528,10,C,0.111604,0.045312,1.1,0.111604,0.246575342
SPX,CBOE,42179,90,2629.25,10,P,0.205519,-0.139308,0.9,0.205519,0.246575342
SPX,CBOE,42179,90,3359.597,15,C,0.121556,0.011148,1.15,0.121556,0.246575342
SPX,CBOE,42179,90,2483.18,15,P,0.233751,-0.072394,0.85,0.233751,0.246575342
SPX,CBOE,42179,90,3505.667,20,C,0.127772,0.002242,1.2,0.127772,0.246575342
SPX,CBOE,42179,90,2337.111,20,P,0.26162,-0.037324,0.8,0.26162,0.246575342
SPX,CBOE,42179,120,2920.678,0,C,0.15056,0.517215,1,0.07528,0.328767123
SPX,CBOE,42179,120,2920.678,0,P,0.145503,-0.483363,1,0.0727515,0.328767123
SPX,CBOE,42179,120,3066.711,5,C,0.122775,0.25531,1.05,0.122775,0.328767123
SPX,CBOE,42179,120,2774.644,5,P,0.175191,-0.287449,0.95,0.175191,0.328767123
SPX,CBOE,42179,120,3212.746,10,C,0.113053,0.07523,1.1,0.113053,0.328767123
SPX,CBOE,42179,120,2628.61,10,P,0.20178,-0.166395,0.9,0.20178,0.328767123
SPX,CBOE,42179,120,3358.779,15,C,0.119405,0.022367,1.15,0.119405,0.328767123
SPX,CBOE,42179,120,2482.576,15,P,0.226866,-0.094355,0.85,0.226866,0.328767123
SPX,CBOE,42179,120,3504.813,20,C,0.12975,0.0079,1.2,0.12975,0.328767123
SPX,CBOE,42179,120,2336.542,20,P,0.251829,-0.052877,0.8,0.251829,0.328767123
SPX,CBOE,42178,30,2949.956,0,C,0.130776,0.50748,1,0.065388,0.082191781
SPX,CBOE,42178,30,2949.956,0,P,0.129162,-0.492612,1,0.064581,0.082191781
SPX,CBOE,42178,30,3097.454,5,C,0.109921,0.062703,1.05,0.109921,0.082191781
SPX,CBOE,42178,30,2802.458,5,P,0.173755,-0.145803,0.95,0.173755,0.082191781
SPX,CBOE,42178,30,3244.952,10,C,0.124506,0.003997,1.1,0.124506,0.082191781
SPX,CBOE,42178,30,2654.961,10,P,0.218917,-0.043622,0.9,0.218917,0.082191781
SPX,CBOE,42178,30,3392.45,15,C,0.124506,0.000049,1.15,0.124506,0.082191781
SPX,CBOE,42178,30,2507.463,15,P,0.267493,-0.015481,0.85,0.267493,0.082191781
SPX,CBOE,42178,30,3539.948,20,C,0.124506,0,1.2,0.124506,0.082191781
SPX,CBOE,42178,30,2359.965,20,P,0.319988,-0.006601,0.8,0.319988,0.082191781
SPX,CBOE,42178,60,2950.955,0,C,0.136585,0.511061,1,0.0682925,0.164383562
SPX,CBOE,42178,60,2950.955,0,P,0.135543,-0.489023,1,0.0677715,0.164383562
SPX,CBOE,42178,60,3098.502,5,C,0.11004,0.142034,1.05,0.11004,0.164383562
SPX,CBOE,42178,60,2803.407,5,P,0.17131,-0.219685,0.95,0.17131,0.164383562
SPX,CBOE,42178,60,3246.05,10,C,0.113159,0.019968,1.1,0.113159,0.164383562
SPX,CBOE,42178,60,2655.859,10,P,0.205555,-0.095791,0.9,0.205555,0.164383562
SPX,CBOE,42178,60,3393.598,15,C,0.124297,0.002997,1.15,0.124297,0.164383562
SPX,CBOE,42178,60,2508.312,15,P,0.23935,-0.042421,0.85,0.23935,0.164383562
SPX,CBOE,42178,60,3541.146,20,C,0.124297,0.000164,1.2,0.124297,0.164383562
SPX,CBOE,42178,60,2360.764,20,P,0.274438,-0.019647,0.8,0.274438,0.164383562
SPX,CBOE,42178,90,2951.607,0,C,0.138524,0.513718,1,0.069262,0.246575342
SPX,CBOE,42178,90,2951.607,0,P,0.137306,-0.486402,1,0.068653,0.246575342
SPX,CBOE,42178,90,3099.187,5,C,0.111933,0.197658,1.05,0.111933,0.246575342
SPX,CBOE,42178,90,2804.026,5,P,0.169664,-0.257538,0.95,0.169664,0.246575342
SPX,CBOE,42178,90,3246.767,10,C,0.109556,0.042284,1.1,0.109556,0.246575342
SPX,CBOE,42178,90,2656.446,10,P,0.199666,-0.133017,0.9,0.199666,0.246575342
SPX,CBOE,42178,90,3394.348,15,C,0.120444,0.010529,1.15,0.120444,0.246575342
SPX,CBOE,42178,90,2508.866,15,P,0.228458,-0.068202,0.85,0.228458,0.246575342
SPX,CBOE,42178,90,3541.928,20,C,0.123007,0.001567,1.2,0.123007,0.246575342
SPX,CBOE,42178,90,2361.285,20,P,0.257094,-0.035014,0.8,0.257094,0.246575342
SPX,CBOE,42178,120,2950.678,0,C,0.143457,0.516403,1,0.0717285,0.328767123
SPX,CBOE,42178,120,2950.678,0,P,0.138919,-0.484116,1,0.0694595,0.328767123
SPX,CBOE,42178,120,3098.211,5,C,0.117016,0.243957,1.05,0.117016,0.328767123
